"creelID","Region","FishingMode","site_method","species","species_group"
"MilwaukeeRiver.EBP.20240913.639","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240913.639","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"MilwaukeeRiver.EBP.20240913.639","Great Lakes","Shore","Great Lakes Shore","catfish_any","Gamefish"
"MilwaukeeRiver.EBP.20240913.640","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240913.640","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"LakeMichigan.MM.20240914.641","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"LakeMichigan.MM.20240914.641","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"LakeMichigan.MM.20240914.641","Great Lakes","Shore","Great Lakes Shore","lake_trout","Gamefish"
"LakeMichigan.MM.20240914.641","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240914.642","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240914.643","Great Lakes","Shore","Great Lakes Shore","catfish_any","Gamefish"
"LakeMichigan.MM.20240914.643","Great Lakes","Shore","Great Lakes Shore","salmon_any","Gamefish"
"LakeMichigan.MM.20240914.644","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240914.645","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20240914.645","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240914.646","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"LakeMichigan.MM.20240914.646","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"LakeMichigan.MM.20240914.646","Great Lakes","Shore","Great Lakes Shore","lake_trout","Gamefish"
"LakeMichigan.MM.20240914.646","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240914.646","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240913.647","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240913.647","Great Lakes","Shore","Great Lakes Shore","largemouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240913.647","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.EBP.20240913.648","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240913.648","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"LakeMichigan.MM.20240914.649","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20240914.649","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240914.649","Great Lakes","Shore","Great Lakes Shore","round_goby","Other / Non-game"
"MilwaukeeRiver.HUBP.20240927.650","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20240927.651","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20240927.651","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.EBP.20240928.653","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.654","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.654","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.655","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.656","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.EBP.20240928.656","Great Lakes","Shore","Great Lakes Shore","salmon_any","Gamefish"
"MilwaukeeRiver.EBP.20240928.656","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.656","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.657","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.657","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.658","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.EBP.20240928.658","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.658","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.658","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.EBP.20240928.659","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.EBP.20240928.659","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.659","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.659","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.HUBP.20241005.660","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.HUBP.20241006.661","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20241005.662","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20240928.665","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.KLP.20240927.666","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.KLP.20240927.668","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.KLP.20240927.669","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.KLP.20240927.669","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.670","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.670","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241004.670","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.KLP.20241013.671","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.672","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.672","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.674","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.674","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.675","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.676","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.676","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.676","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20241018.677","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.677","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.678","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.678","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.678","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241004.678","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241026.679","Great Lakes","Shore","Great Lakes Shore","largemouth_bass","Gamefish"
"MilwaukeeRiver.CEP.20241026.679","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.CEP.20241026.681","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.681","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241026.682","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.682","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241026.683","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.683","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241026.683","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241026.684","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.685","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.685","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241026.685","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.HUBP.20241006.686","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.HUBP.20241006.686","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20241006.686","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20241006.687","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20241011.688","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20241011.690","Great Lakes","Shore","Great Lakes Shore","walleye","Gamefish"
"LakeMichigan.MM.20241011.690","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"LakeMichigan.MM.20241011.690","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20241011.690","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20241011.691","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.692","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.692","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241004.692","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241004.693","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.693","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20241011.694","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20241005.695","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.696","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.697","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.697","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.698","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241004.699","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.700","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241004.700","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241004.700","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.CEP.20241004.701","Great Lakes","Shore","Great Lakes Shore","largemouth_bass","Gamefish"
"MilwaukeeRiver.CEP.20241004.701","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.CEP.20241004.702","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.702","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.703","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241004.703","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241004.704","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241004.704","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.704","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241004.704","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"LakeMichigan.LSSP.20241004.705","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.LSSP.20241004.706","Great Lakes","Shore","Great Lakes Shore","lake_trout","Gamefish"
"MilwaukeeRiver.EBP.20241011.707","Great Lakes","Shore","Great Lakes Shore","salmon_any","Gamefish"
"MilwaukeeRiver.EBP.20241011.708","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241011.708","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.EBP.20241011.709","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241011.710","Great Lakes","Shore","Great Lakes Shore","catfish_any","Gamefish"
"MilwaukeeRiver.EBP.20241011.711","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20241011.711","Great Lakes","Shore","Great Lakes Shore","largemouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20241011.711","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"MilwaukeeRiver.EBP.20241011.711","Great Lakes","Shore","Great Lakes Shore","rock_bass","Panfish"
"MilwaukeeRiver.EBP.20241011.712","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241011.713","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241011.713","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.KLP.20241013.714","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.KLP.20241013.715","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241026.717","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.717","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241026.717","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241026.718","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.718","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241026.719","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.719","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241026.720","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241026.720","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241026.721","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.722","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.722","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.EBP.20241018.722","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.723","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20241027.724","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20241027.724","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.725","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.EBP.20241018.726","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.727","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241013.728","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.729","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.729","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.EBP.20241018.730","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.731","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241020.731","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.732","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241020.732","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.732","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.732","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.733","Great Lakes","Shore","Great Lakes Shore","brook_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.734","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241020.735","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241020.735","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.735","Great Lakes","Shore","Great Lakes Shore","lake_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.735","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.735","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.736","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241020.736","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.736","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"MilwaukeeRiver.CEP.20241020.737","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.738","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.738","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.738","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.CEP.20241020.738","Great Lakes","Shore","Great Lakes Shore","lake_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.738","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.HUBP.20241027.741","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.HUBP.20241027.741","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.742","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.742","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.742","Great Lakes","Shore","Great Lakes Shore","lake_trout","Gamefish"
"MilwaukeeRiver.CEP.20241020.742","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"MilwaukeeRiver.CEP.20241020.742","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.HUBP.20241027.744","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"MilwaukeeRiver.HUBP.20241027.744","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"MilwaukeeRiver.HUBP.20241027.744","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
